"species";"date";"obs_id";"obs_letter";"quadrat_num";"count_30s";"count_1m";"counting_time_1m";"count_cells";"counting_time_cells";"prop_30s";"prop_1m";"prop_cells";"quadrat_order_30s";"quadrat_order_1m";"quadrat_order_cells";"vegetation_cover";"height_max";"count_TRUE";"occupied_cells_TRUE";"veg_height_median";"species_conspicuousness";"habitat_closure";"exp_bota"
"ORNANG";2021-05-11;"obs_aoxz";"G";"quadrat5";20;28;115;38;386;0,454545454545455;0,636363636363636;0,863636363636364;9;9;10;84;38,3;44;30;10,1;3;0,249836725765987;1
"ORNANG";2021-05-11;"obs_aoxz";"G";"quadrat6";12;14;50;19;310;0,571428571428571;0,666666666666667;0,904761904761905;10;3;9;96;36,6;21;20;9,7;3;0,463072968978555;1
"ORNANG";2021-05-11;"obs_aoxz";"G";"quadrat7";33;72;100;110;843;0,294642857142857;0,642857142857143;0,982142857142857;1;1;8;89;43,4;112;61;8,7;3;0,271635588141713;1
"ORNANG";2021-05-11;"obs_aoxz";"G";"quadrat8";3;3;29;4;395;0,428571428571429;0,428571428571429;0,571428571428571;2;5;4;95;40,2;7;6;8,8;3;0,394563065171391;1
"ORNANG";2021-05-11;"obs_aoxz";"G";"quadrat9";18;28;80;38;741;0,45;0,7;0,95;3;4;6;94;38,2;40;28;9,4;3;0,4075999384812;1
"ORNANG";2021-05-11;"obs_aoxz";"G";"quadrat10";7;8;46;16;803;0,333333333333333;0,380952380952381;0,761904761904762;4;6;2;92;36,8;21;18;9,9;3;0,395618522446231;1
"ORNANG";2021-05-11;"obs_cyjn";"I";"quadrat1";15;27;135;31;608;0,46875;0,84375;0,96875;3;7;1;94;26;32;25;13,1;3;0,608748655369731;1
"ORNANG";2021-05-11;"obs_cyjn";"I";"quadrat2";24;34;151;35;527;0,585365853658537;0,829268292682927;0,853658536585366;4;8;3;93;53,5;41;31;8,9;3;0,360835841905229;1
"ORNANG";2021-05-11;"obs_cyjn";"I";"quadrat4";15;36;147;46;651;0,272727272727273;0,654545454545455;0,836363636363636;6;9;5;88;36,7;55;34;18,1;3;0,763080220537758;1
"ORNANG";2021-05-11;"obs_cyjn";"I";"quadrat5";20;35;235;36;512;0,454545454545455;0,795454545454545;0,818181818181818;7;5;7;84;38,3;44;30;10,1;3;0,249836725765987;1
"ORNANG";2021-05-11;"obs_cyjn";"I";"quadrat6";10;12;75;19;406;0,476190476190476;0,571428571428571;0,904761904761905;8;1;6;96;36,6;21;20;9,7;3;0,463072968978555;1
"ORNANG";2021-05-11;"obs_cyjn";"I";"quadrat7";40;77;150;101;754;0,357142857142857;0,6875;0,901785714285714;9;10;8;89;43,4;112;61;8,7;3;0,271635588141713;1
"ORNANG";2021-05-11;"obs_cyjn";"I";"quadrat8";3;4;121;5;439;0,428571428571429;0,571428571428571;0,714285714285714;10;4;2;95;40,2;7;6;8,8;3;0,394563065171391;1
"ORNANG";2021-05-11;"obs_cyjn";"I";"quadrat9";12;28;110;36;575;0,3;0,7;0,9;1;2;4;94;38,2;40;28;9,4;3;0,4075999384812;1
"ORNANG";2021-05-11;"obs_cyjn";"I";"quadrat10";7;10;90;15;332;0,333333333333333;0,476190476190476;0,714285714285714;2;3;10;92;36,8;21;18;9,9;3;0,395618522446231;1
"EVAPYG";2021-05-18;"obs_hmgi";"A";"quadrat1";7;19;89;14;228;0,170731707317073;0,463414634146341;0,341463414634146;1;5;6;96;12,6;41;23;2,8;1;0,0879577942404831;1
"EVAPYG";2021-05-18;"obs_hmgi";"A";"quadrat2";40;72;127;84;475;0,18348623853211;0,330275229357798;0,385321100917431;2;7;1;98;9,9;218;58;2,2;1;0,0945027584676545;1
"EVAPYG";2021-05-18;"obs_hmgi";"A";"quadrat4";15;21;72;11;175;0,306122448979592;0,428571428571429;0,224489795918367;4;8;3;95;14,8;49;24;1,4;1;-0,00773436860567078;1
"EVAPYG";2021-05-18;"obs_hmgi";"A";"quadrat6";14;54;100;57;374;0,0729166666666667;0,28125;0,296875;6;10;2;97;12,6;192;64;2,1;1;0,0694844691228761;1
"EVAPYG";2021-05-18;"obs_hmgi";"A";"quadrat7";16;55;112;111;547;0,0666666666666667;0,229166666666667;0,4625;7;6;10;96;10;240;74;3,3;1;0,115140053279474;1
"EVAPYG";2021-05-18;"obs_hmgi";"A";"quadrat10";31;79;118;45;244;0,192546583850932;0,490683229813665;0,279503105590062;10;3;7;89;11,1;161;49;1,9;1;-0,0980431347885604;1
"EVAPYG";2021-05-18;"obs_kfkt";"C";"quadrat1";6;8;30;3;130;0,146341463414634;0,195121951219512;0,0731707317073171;9;3;7;96;12,6;41;23;2,8;1;0,0879577942404831;1
"EVAPYG";2021-05-18;"obs_kfkt";"C";"quadrat2";30;65;180;39;340;0,137614678899083;0,298165137614679;0,178899082568807;8;4;9;98;9,9;218;58;2,2;1;0,0945027584676545;1
"EVAPYG";2021-05-18;"obs_kfkt";"C";"quadrat4";15;16;60;22;180;0,306122448979592;0,326530612244898;0,448979591836735;2;6;1;95;14,8;49;24;1,4;1;-0,00773436860567078;1
"EVAPYG";2021-05-18;"obs_kfkt";"C";"quadrat6";8;25;30;19;332;0,0416666666666667;0,130208333333333;0,0989583333333333;4;7;2;97;12,6;192;64;2,1;1;0,0694844691228761;1
"EVAPYG";2021-05-18;"obs_kfkt";"C";"quadrat7";20;32;120;28;420;0,0833333333333333;0,133333333333333;0,116666666666667;5;5;3;96;10;240;74;3,3;1;0,115140053279474;1
"EVAPYG";2021-05-18;"obs_kfkt";"C";"quadrat10";13;45;120;35;300;0,0807453416149068;0,279503105590062;0,217391304347826;10;10;6;89;11,1;161;49;1,9;1;-0,0980431347885604;1
"EVAPYG";2021-05-18;"obs_trjf";"E";"quadrat1";2;7;57;24;585;0,0487804878048781;0,170731707317073;0,585365853658537;7;1;5;96;12,6;41;23;2,8;1;0,0879577942404831;4
"EVAPYG";2021-05-18;"obs_trjf";"E";"quadrat2";35;63;51;170;648;0,160550458715596;0,288990825688073;0,779816513761468;8;2;9;98;9,9;218;58;2,2;1;0,0945027584676545;4
"EVAPYG";2021-05-18;"obs_trjf";"E";"quadrat4";15;19;80;31;424;0,306122448979592;0,387755102040816;0,63265306122449;10;4;10;95;14,8;49;24;1,4;1;-0,00773436860567078;4
"EVAPYG";2021-05-18;"obs_trjf";"E";"quadrat6";50;39;78;140;1104;0,260416666666667;0,203125;0,729166666666667;2;5;3;97;12,6;192;64;2,1;1;0,0694844691228761;4
"EVAPYG";2021-05-18;"obs_trjf";"E";"quadrat7";20;125;45;216;1020;0,0833333333333333;0,520833333333333;0,9;3;3;1;96;10;240;74;3,3;1;0,115140053279474;4
"EVAPYG";2021-05-18;"obs_trjf";"E";"quadrat10";50;64;140;145;897;0,31055900621118;0,397515527950311;0,900621118012422;6;8;6;89;11,1;161;49;1,9;1;-0,0980431347885604;4
"EVAPYG";2021-05-18;"obs_oppu";"G";"quadrat1";5;15;210;21;590;0,121951219512195;0,365853658536585;0,51219512195122;5;6;3;96;12,6;41;23;2,8;1;0,0879577942404831;5
"EVAPYG";2021-05-18;"obs_oppu";"G";"quadrat2";65;130;395;146;720;0,298165137614679;0,596330275229358;0,669724770642202;6;10;8;98;9,9;218;58;2,2;1;0,0945027584676545;5
"EVAPYG";2021-05-18;"obs_oppu";"G";"quadrat4";23;36;200;37;733;0,469387755102041;0,73469387755102;0,755102040816326;8;2;5;95;14,8;49;24;1,4;1;-0,00773436860567078;5
"EVAPYG";2021-05-18;"obs_oppu";"G";"quadrat6";45;69;200;132;720;0,234375;0,359375;0,6875;10;3;9;97;12,6;192;64;2,1;1;0,0694844691228761;5
"EVAPYG";2021-05-18;"obs_oppu";"G";"quadrat7";30;87;210;166;1335;0,125;0,3625;0,691666666666667;1;1;6;96;10;240;74;3,3;1;0,115140053279474;5
"EVAPYG";2021-05-18;"obs_oppu";"G";"quadrat10";40;97;290;114;960;0,248447204968944;0,602484472049689;0,708074534161491;4;8;4;89;11,1;161;49;1,9;1;-0,0980431347885604;5
"EVAPYG";2021-05-18;"obs_wxrb";"B";"quadrat1";4;7;130;NA;NA;0,0975609756097561;0,170731707317073;NA;10;5;NA;96;12,6;41;23;2,8;1;0,0879577942404831;1
"EVAPYG";2021-05-18;"obs_wxrb";"B";"quadrat2";18;58;156;126;859;0,0825688073394495;0,26605504587156;0,577981651376147;1;4;2;98;9,9;218;58;2,2;1;0,0945027584676545;1
"EVAPYG";2021-05-18;"obs_wxrb";"B";"quadrat4";7;15;120;32;639;0,142857142857143;0,306122448979592;0,653061224489796;3;8;4;95;14,8;49;24;1,4;1;-0,00773436860567078;1
"EVAPYG";2021-05-18;"obs_wxrb";"B";"quadrat6";4;33;170;NA;NA;0,0208333333333333;0,171875;NA;5;7;NA;97;12,6;192;64;2,1;1;0,0694844691228761;1
"EVAPYG";2021-05-18;"obs_wxrb";"B";"quadrat7";13;30;146;NA;NA;0,0541666666666667;0,125;NA;6;6;NA;96;10;240;74;3,3;1;0,115140053279474;1
"EVAPYG";2021-05-18;"obs_wxrb";"B";"quadrat10";37;50;140;NA;NA;0,229813664596273;0,31055900621118;NA;9;1;NA;89;11,1;161;49;1,9;1;-0,0980431347885604;1
"EVAPYG";2021-05-18;"obs_zalk";"I";"quadrat1";20;30;409;8;410;0,48780487804878;0,731707317073171;0,195121951219512;3;7;1;96;12,6;41;23;2,8;1;0,0879577942404831;1
"EVAPYG";2021-05-18;"obs_zalk";"I";"quadrat2";30;106;340;117;1180;0,137614678899083;0,486238532110092;0,536697247706422;4;10;2;98;9,9;218;58;2,2;1;0,0945027584676545;1
"EVAPYG";2021-05-18;"obs_zalk";"I";"quadrat4";30;32;276;34;740;0,612244897959184;0,653061224489796;0,693877551020408;6;9;5;95;14,8;49;24;1,4;1;-0,00773436860567078;1
"EVAPYG";2021-05-18;"obs_zalk";"I";"quadrat6";28;51;240;115;1200;0,145833333333333;0,265625;0,598958333333333;8;1;6;97;12,6;192;64;2,1;1;0,0694844691228761;1
"EVAPYG";2021-05-18;"obs_zalk";"I";"quadrat7";25;89;448;110;1030;0,104166666666667;0,370833333333333;0,458333333333333;9;8;9;96;10;240;74;3,3;1;0,115140053279474;1
"EVAPYG";2021-05-18;"obs_zalk";"I";"quadrat10";40;115;349;86;750;0,248447204968944;0,714285714285714;0,53416149068323;2;4;8;89;11,1;161;49;1,9;1;-0,0980431347885604;1
"EVAPYG";2021-05-18;"obs_cqsa";"H";"quadrat1";6;23;226;22;665;0,146341463414634;0,560975609756098;0,536585365853659;4;7;3;96;12,6;41;23;2,8;1;0,0879577942404831;1
"EVAPYG";2021-05-18;"obs_cqsa";"H";"quadrat2";20;87;210;108;1018;0,0917431192660551;0,399082568807339;0,495412844036697;5;10;4;98;9,9;218;58;2,2;1;0,0945027584676545;1
"EVAPYG";2021-05-18;"obs_cqsa";"H";"quadrat4";10;17;174;19;360;0,204081632653061;0,346938775510204;0,387755102040816;7;1;5;95;14,8;49;24;1,4;1;-0,00773436860567078;1
"EVAPYG";2021-05-18;"obs_cqsa";"H";"quadrat6";10;93;375;77;648;0,0520833333333333;0,484375;0,401041666666667;9;2;8;97;12,6;192;64;2,1;1;0,0694844691228761;1
"EVAPYG";2021-05-18;"obs_cqsa";"H";"quadrat7";45;90;225;87;717;0,1875;0,375;0,3625;10;9;7;96;10;240;74;3,3;1;0,115140053279474;1
"EVAPYG";2021-05-18;"obs_cqsa";"H";"quadrat10";10;101;297;91;870;0,062111801242236;0,627329192546584;0,565217391304348;3;5;1;89;11,1;161;49;1,9;1;-0,0980431347885604;1
"OPHLUT";2021-05-19;"obs_nscd";"A";"quadrat1";8;12;189;10;241;0,4;0,6;0,5;1;5;9;89;41,8;20;17;10,5;2;0,369491720682079;3
"OPHLUT";2021-05-19;"obs_nscd";"A";"quadrat2";13;13;134;13;425;0,8125;0,8125;0,8125;2;6;1;85;37,9;16;12;10,8;2;0,307473725957554;3
"OPHLUT";2021-05-19;"obs_nscd";"A";"quadrat4";7;7;193;8;273;0,35;0,35;0,4;4;8;3;90;45,2;20;18;8,6;2;0,285780973870895;3
"OPHLUT";2021-05-19;"obs_nscd";"A";"quadrat5";9;12;128;12;302;0,692307692307692;0,923076923076923;0,923076923076923;5;4;6;93;34,6;13;10;12,5;2;0,556548106985962;3
"OPHLUT";2021-05-19;"obs_nscd";"A";"quadrat6";4;5;117;5;224;0,666666666666667;0,833333333333333;0,833333333333333;6;7;4;85;40,3;6;5;12;2;0,372711147651131;3
"OPHLUT";2021-05-19;"obs_nscd";"A";"quadrat7";14;16;106;18;378;0,736842105263158;0,842105263157895;0,947368421052632;7;9;5;90;52,4;19;17;15,4;2;0,655459696801168;3
"OPHLUT";2021-05-19;"obs_nscd";"A";"quadrat9";15;16;296;21;480;0,576923076923077;0,615384615384615;0,807692307692308;9;10;2;86;52,7;26;23;10,4;2;0,305309756263341;3
"OPHLUT";2021-05-19;"obs_nscd";"A";"quadrat10";7;9;155;8;196;0,538461538461538;0,692307692307692;0,615384615384615;10;2;8;96;36,2;13;11;10,7;2;0,517437487056536;3
"OPHLUT";2021-05-19;"obs_rjmb";"C";"quadrat1";10;13;112;10;205;0,5;0,65;0,5;9;10;9;89;41,8;20;17;10,5;2;0,369491720682079;1
"OPHLUT";2021-05-19;"obs_rjmb";"C";"quadrat2";12;13;160;13;217;0,75;0,8125;0,8125;10;4;10;85;37,9;16;12;10,8;2;0,307473725957554;1
"OPHLUT";2021-05-19;"obs_rjmb";"C";"quadrat4";4;7;90;12;348;0,2;0,35;0,6;2;6;1;90;45,2;20;18;8,6;2;0,285780973870895;1
"OPHLUT";2021-05-19;"obs_rjmb";"C";"quadrat5";6;10;97;10;425;0,461538461538462;0,769230769230769;0,769230769230769;3;1;4;93;34,6;13;10;12,5;2;0,556548106985962;1
"OPHLUT";2021-05-19;"obs_rjmb";"C";"quadrat6";4;5;84;5;242;0,666666666666667;0,833333333333333;0,833333333333333;4;7;2;85;40,3;6;5;12;2;0,372711147651131;1
"OPHLUT";2021-05-19;"obs_rjmb";"C";"quadrat7";15;16;66;19;326;0,789473684210526;0,842105263157895;1;5;2;3;90;52,4;19;17;15,4;2;0,655459696801168;1
"OPHLUT";2021-05-19;"obs_rjmb";"C";"quadrat9";16;20;174;21;469;0,615384615384615;0,769230769230769;0,807692307692308;7;5;8;86;52,7;26;23;10,4;2;0,305309756263341;1
"OPHLUT";2021-05-19;"obs_rjmb";"C";"quadrat10";6;9;151;11;387;0,461538461538462;0,692307692307692;0,846153846153846;8;8;6;96;36,2;13;11;10,7;2;0,517437487056536;1
"OPHLUT";2021-05-19;"obs_awgv";"E";"quadrat1";12;15;151;17;621;0,6;0,75;0,85;7;2;6;89;41,8;20;17;10,5;2;0,369491720682079;2
"OPHLUT";2021-05-19;"obs_awgv";"E";"quadrat2";8;12;148;13;450;0,5;0,75;0,8125;8;1;7;85;37,9;16;12;10,8;2;0,307473725957554;2
"OPHLUT";2021-05-19;"obs_awgv";"E";"quadrat4";8;8;254;14;454;0,4;0,4;0,7;10;4;8;90;45,2;20;18;8,6;2;0,285780973870895;2
"OPHLUT";2021-05-19;"obs_awgv";"E";"quadrat5";9;13;187;11;414;0,692307692307692;1;0,846153846153846;1;8;2;93;34,6;13;10;12,5;2;0,556548106985962;2
"OPHLUT";2021-05-19;"obs_awgv";"E";"quadrat6";5;6;133;6;393;0,833333333333333;1;1;2;3;9;85;40,3;6;5;12;2;0,372711147651131;2
"OPHLUT";2021-05-19;"obs_awgv";"E";"quadrat9";14;24;254;27;748;0,538461538461538;0,923076923076923;1,03846153846154;5;6;10;86;52,7;26;23;10,4;2;0,305309756263341;2
"OPHLUT";2021-05-19;"obs_awgv";"E";"quadrat10";8;9;130;12;603;0,615384615384615;0,692307692307692;0,923076923076923;6;10;4;96;36,2;13;11;10,7;2;0,517437487056536;2
"OPHLUT";2021-05-19;"obs_werf";"G";"quadrat1";13;17;150;19;1060;0,65;0,85;0,95;5;9;3;89;41,8;20;17;10,5;2;0,369491720682079;2
"OPHLUT";2021-05-19;"obs_werf";"G";"quadrat2";14;14;180;14;626;0,875;0,875;0,875;6;10;6;85;37,9;16;12;10,8;2;0,307473725957554;2
"OPHLUT";2021-05-19;"obs_werf";"G";"quadrat4";7;7;170;11;500;0,35;0,35;0,55;8;2;7;90;45,2;20;18;8,6;2;0,285780973870895;2
"OPHLUT";2021-05-19;"obs_werf";"G";"quadrat5";7;11;220;12;436;0,538461538461538;0,846153846153846;0,923076923076923;9;7;10;93;34,6;13;10;12,5;2;0,556548106985962;2
"OPHLUT";2021-05-19;"obs_werf";"G";"quadrat6";7;6;170;5;320;1,16666666666667;1;0,833333333333333;10;3;8;85;40,3;6;5;12;2;0,372711147651131;2
"OPHLUT";2021-05-19;"obs_werf";"G";"quadrat7";18;16;135;18;384;0,947368421052632;0,842105263157895;0,947368421052632;1;1;9;90;52,4;19;17;15,4;2;0,655459696801168;2
"OPHLUT";2021-05-19;"obs_werf";"G";"quadrat9";19;22;195;24;890;0,730769230769231;0,846153846153846;0,923076923076923;3;4;5;86;52,7;26;23;10,4;2;0,305309756263341;2
"OPHLUT";2021-05-19;"obs_werf";"G";"quadrat10";10;8;253;10;890;0,769230769230769;0,615384615384615;0,769230769230769;4;6;2;96;36,2;13;11;10,7;2;0,517437487056536;2
"OPHLUT";2021-05-19;"obs_ajeg";"I";"quadrat1";10;12;190;15;349;0,5;0,6;0,75;3;7;1;89;41,8;20;17;10,5;2;0,369491720682079;1
"OPHLUT";2021-05-19;"obs_ajeg";"I";"quadrat2";10;13;135;15;344;0,625;0,8125;0,9375;4;8;3;85;37,9;16;12;10,8;2;0,307473725957554;1
"OPHLUT";2021-05-19;"obs_ajeg";"I";"quadrat4";8;13;150;12;284;0,4;0,65;0,6;6;10;5;90;45,2;20;18;8,6;2;0,285780973870895;1
"OPHLUT";2021-05-19;"obs_ajeg";"I";"quadrat7";21;18;180;19;329;1,10526315789474;0,947368421052632;1;9;9;7;90;52,4;19;17;15,4;2;0,655459696801168;1
"OPHLUT";2021-05-19;"obs_ajeg";"I";"quadrat9";23;21;253;23;370;0,884615384615385;0,807692307692308;0,884615384615385;1;2;4;86;52,7;26;23;10,4;2;0,305309756263341;1
"OPHLUT";2021-05-19;"obs_ajeg";"I";"quadrat10";8;9;120;12;327;0,615384615384615;0,692307692307692;0,923076923076923;2;4;10;96;36,2;13;11;10,7;2;0,517437487056536;1
"CARFLA";2021-05-26;"obs_lktg";"A";"quadrat1";12;8;70;44;650;0,214285714285714;0,142857142857143;0,785714285714286;1;5;8;89;40;56;34;7,9;1;0,228143973679328;2
"CARFLA";2021-05-26;"obs_lktg";"A";"quadrat2";10;25;65;36;544;0,105263157894737;0,263157894736842;0,378947368421053;2;7;1;69;45,1;95;39;0;1;-0,592972469876326;2
"CARFLA";2021-05-26;"obs_lktg";"A";"quadrat4";3;5;85;5;300;0,0306122448979592;0,0510204081632653;0,0510204081632653;4;8;3;98;50;98;48;16,6;1;0,877351818790586;2
"CARFLA";2021-05-26;"obs_lktg";"A";"quadrat5";14;24;80;31;405;0,179487179487179;0,307692307692308;0,397435897435897;5;3;4;72;26,3;78;44;5,1;1;-0,256967915067681;2
"CARFLA";2021-05-26;"obs_lktg";"A";"quadrat6";17;6;60;12;360;0,197674418604651;0,0697674418604651;0,13953488372093;6;9;2;84;30,2;86;37;7,6;1;0,113925430571033;2
"CARFLA";2021-05-26;"obs_lktg";"A";"quadrat7";10;18;90;48;647;0,0884955752212389;0,15929203539823;0,424778761061947;7;6;5;94;34,5;113;53;9,7;1;0,423909293904594;2
"CARFLA";2021-05-26;"obs_lktg";"A";"quadrat9";20;29;69;79;690;0,0819672131147541;0,118852459016393;0,323770491803279;9;10;6;94;34,2;244;67;9,1;1;0,391290583057806;2
"CARFLA";2021-05-26;"obs_lktg";"A";"quadrat10";8;20;135;68;918;0,0625;0,15625;0,53125;10;2;10;95;56,7;128;49;15,7;1;0,769678239909463;2
"CARFLA";2021-05-26;"obs_pgxa";"C";"quadrat1";18;8;230;37;605;0,321428571428571;0,142857142857143;0,660714285714286;9;3;7;89;40;56;34;7,9;1;0,228143973679328;1
"CARFLA";2021-05-26;"obs_pgxa";"C";"quadrat2";38;43;255;69;620;0,4;0,452631578947368;0,726315789473684;10;4;10;69;45,1;95;39;0;1;-0,592972469876326;1
"CARFLA";2021-05-26;"obs_pgxa";"C";"quadrat4";15;16;289;25;720;0,153061224489796;0,163265306122449;0,255102040816327;2;6;1;98;50;98;48;16,6;1;0,877351818790586;1
"CARFLA";2021-05-26;"obs_pgxa";"C";"quadrat5";18;30;120;61;600;0,230769230769231;0,384615384615385;0,782051282051282;3;1;3;72;26,3;78;44;5,1;1;-0,256967915067681;1
"CARFLA";2021-05-26;"obs_pgxa";"C";"quadrat6";16;17;214;47;590;0,186046511627907;0,197674418604651;0,546511627906977;4;7;5;84;30,2;86;37;7,6;1;0,113925430571033;1
"CARFLA";2021-05-26;"obs_pgxa";"C";"quadrat7";40;53;407;92;1035;0,353982300884956;0,469026548672566;0,814159292035398;5;5;2;94;34,5;113;53;9,7;1;0,423909293904594;1
"CARFLA";2021-05-26;"obs_pgxa";"C";"quadrat9";44;60;238;150;970;0,180327868852459;0,245901639344262;0,614754098360656;7;8;9;94;34,2;244;67;9,1;1;0,391290583057806;1
"CARFLA";2021-05-26;"obs_pgxa";"C";"quadrat10";15;23;216;102;1180;0,1171875;0,1796875;0,796875;8;10;6;95;56,7;128;49;15,7;1;0,769678239909463;1
"CARFLA";2021-05-26;"obs_qsyn";"E";"quadrat1";3;6;120;28;620;0,0535714285714286;0,107142857142857;0,5;7;1;6;89;40;56;34;7,9;1;0,228143973679328;3
"CARFLA";2021-05-26;"obs_qsyn";"E";"quadrat2";22;33;110;34;479;0,231578947368421;0,347368421052632;0,357894736842105;8;2;9;69;45,1;95;39;0;1;-0,592972469876326;3
"CARFLA";2021-05-26;"obs_qsyn";"E";"quadrat4";5;5;120;17;105;0,0510204081632653;0,0510204081632653;0,173469387755102;10;4;8;98;50;98;48;16,6;1;0,877351818790586;3
"CARFLA";2021-05-26;"obs_qsyn";"E";"quadrat5";10;20;75;37;705;0,128205128205128;0,256410256410256;0,474358974358974;1;9;2;72;26,3;78;44;5,1;1;-0,256967915067681;3
"CARFLA";2021-05-26;"obs_qsyn";"E";"quadrat6";10;5;60;11;305;0,116279069767442;0,0581395348837209;0,127906976744186;2;6;4;84;30,2;86;37;7,6;1;0,113925430571033;3
"CARFLA";2021-05-26;"obs_qsyn";"E";"quadrat7";8;22;100;NA;NA;0,0707964601769911;0,194690265486726;NA;3;3;1;94;34,5;113;53;9,7;1;0,423909293904594;3
"CARFLA";2021-05-26;"obs_qsyn";"E";"quadrat9";28;30;120;29;370;0,114754098360656;0,122950819672131;0,118852459016393;5;5;10;94;34,2;244;67;9,1;1;0,391290583057806;3
"CARFLA";2021-05-26;"obs_qsyn";"E";"quadrat10";6;16;120;43;545;0,046875;0,125;0,3359375;6;8;5;95;56,7;128;49;15,7;1;0,769678239909463;3
"CARFLA";2021-05-26;"obs_dkzp";"G";"quadrat1";4;16;244;17;814;0,0714285714285714;0,285714285714286;0,303571428571429;5;9;3;89;40;56;34;7,9;1;0,228143973679328;1
"CARFLA";2021-05-26;"obs_dkzp";"G";"quadrat2";11;20;126;32;682;0,115789473684211;0,210526315789474;0,336842105263158;6;10;5;69;45,1;95;39;0;1;-0,592972469876326;1
"CARFLA";2021-05-26;"obs_dkzp";"G";"quadrat4";2;3;87;18;854;0,0204081632653061;0,0306122448979592;0,183673469387755;8;2;6;98;50;98;48;16,6;1;0,877351818790586;1
"CARFLA";2021-05-26;"obs_dkzp";"G";"quadrat5";7;7;126;51;824;0,0897435897435897;0,0897435897435897;0,653846153846154;9;7;8;72;26,3;78;44;5,1;1;-0,256967915067681;1
"CARFLA";2021-05-26;"obs_dkzp";"G";"quadrat6";6;22;290;32;554;0,0697674418604651;0,255813953488372;0,372093023255814;10;3;10;84;30,2;86;37;7,6;1;0,113925430571033;1
"CARFLA";2021-05-26;"obs_dkzp";"G";"quadrat7";15;23;268;57;1412;0,132743362831858;0,20353982300885;0,504424778761062;1;1;7;94;34,5;113;53;9,7;1;0,423909293904594;1
"CARFLA";2021-05-26;"obs_dkzp";"G";"quadrat9";16;29;283;104;1112;0,0655737704918033;0,118852459016393;0,426229508196721;3;4;9;94;34,2;244;67;9,1;1;0,391290583057806;1
"CARFLA";2021-05-26;"obs_dkzp";"G";"quadrat10";4;12;280;18;1157;0,03125;0,09375;0,140625;4;6;2;95;56,7;128;49;15,7;1;0,769678239909463;1
"CARFLA";2021-05-26;"obs_eonq";"B";"quadrat1";1;11;166;29;729;0,0178571428571429;0,196428571428571;0,517857142857143;10;3;8;89;40;56;34;7,9;1;0,228143973679328;2
"CARFLA";2021-05-26;"obs_eonq";"B";"quadrat2";7;16;211;60;508;0,0736842105263158;0,168421052631579;0,631578947368421;1;5;10;69;45,1;95;39;0;1;-0,592972469876326;2
"CARFLA";2021-05-26;"obs_eonq";"B";"quadrat4";0;3;184;32;1188;0;0,0306122448979592;0,326530612244898;3;6;2;98;50;98;48;16,6;1;0,877351818790586;2
"CARFLA";2021-05-26;"obs_eonq";"B";"quadrat5";7;8;162;46;730;0,0897435897435897;0,102564102564103;0,58974358974359;4;2;5;72;26,3;78;44;5,1;1;-0,256967915067681;2
"CARFLA";2021-05-26;"obs_eonq";"B";"quadrat6";1;3;170;37;878;0,0116279069767442;0,0348837209302326;0,430232558139535;5;8;4;84;30,2;86;37;7,6;1;0,113925430571033;2
"CARFLA";2021-05-26;"obs_eonq";"B";"quadrat7";4;20;197;73;1185;0,0353982300884956;0,176991150442478;0,646017699115044;6;7;3;94;34,5;113;53;9,7;1;0,423909293904594;2
"CARFLA";2021-05-26;"obs_eonq";"B";"quadrat9";12;13;138;110;2034;0,0491803278688525;0,0532786885245902;0,450819672131148;8;9;1;94;34,2;244;67;9,1;1;0,391290583057806;2
"CARFLA";2021-05-26;"obs_eonq";"B";"quadrat10";3;7;238;52;799;0,0234375;0,0546875;0,40625;9;1;7;95;56,7;128;49;15,7;1;0,769678239909463;2
"CARFLA";2021-05-26;"obs_fdhm";"I";"quadrat1";5;10;150;39;870;0,0892857142857143;0,178571428571429;0,696428571428571;3;7;1;89;40;56;34;7,9;1;0,228143973679328;4
"CARFLA";2021-05-26;"obs_fdhm";"I";"quadrat2";10;35;100;65;1260;0,105263157894737;0,368421052631579;0,684210526315789;4;8;3;69;45,1;95;39;0;1;-0,592972469876326;4
"CARFLA";2021-05-26;"obs_fdhm";"I";"quadrat4";1;8;185;18;555;0,0102040816326531;0,0816326530612245;0,183673469387755;6;10;5;98;50;98;48;16,6;1;0,877351818790586;4
"CARFLA";2021-05-26;"obs_fdhm";"I";"quadrat5";8;18;105;57;798;0,102564102564103;0,230769230769231;0,730769230769231;7;5;8;72;26,3;78;44;5,1;1;-0,256967915067681;4
"CARFLA";2021-05-26;"obs_fdhm";"I";"quadrat6";3;18;140;47;805;0,0348837209302326;0,209302325581395;0,546511627906977;8;1;6;84;30,2;86;37;7,6;1;0,113925430571033;4
"CARFLA";2021-05-26;"obs_fdhm";"I";"quadrat7";4;34;180;58;965;0,0353982300884956;0,300884955752212;0,513274336283186;9;9;7;94;34,5;113;53;9,7;1;0,423909293904594;4
"CARFLA";2021-05-26;"obs_fdhm";"I";"quadrat9";15;33;105;140;1620;0,0614754098360656;0,135245901639344;0,573770491803279;1;2;4;94;34,2;244;67;9,1;1;0,391290583057806;4
"CARFLA";2021-05-26;"obs_fdhm";"I";"quadrat10";5;17;215;64;1200;0,0390625;0,1328125;0,5;2;4;10;95;56,7;128;49;15,7;1;0,769678239909463;4
